title,id
Akira,149
Highlander,8009
Cool Hand Luke,903
Cyrano de Bergerac,11673
Young Frankenstein,3034
Night on Earth,339
Raise the Red Lantern,10404
The Great Dictator,914
Fantasia,756
High Noon,288
The Big Sleep,910
Heathers,2640
Somewhere in Time,16633
Ben-Hur,665
This Is Spinal Tap,11031
Koyaanisqatsi,11314
Some Kind of Wonderful,15143
Indiana Jones and the Last Crusade,89
Being There,10322
Gandhi,783
The Unbearable Lightness of Being,10644
A Room with a View,11257
Real Genius,14370
Pink Floyd: The Wall,12104
The Killing Fields,625
My Life as a Dog,8816
Forbidden Planet,830
Field of Dreams,2323
The Man Who Would Be King,983
Butch Cassidy and the Sundance Kid,642
"Paris, Texas",655
Until the End of the World,10341
When Harry Met Sally...,639
I Shot a Man in Vegas,266022
Parallel Sons,168450
Hype!,30180
Santa with Muscles,31388
Female Perversions,41801
Mad Dog Time,66034
Breathing Room,348138
Paris Was a Woman,96288
I'm Not Rappaport,61536
Blue Juice,18762
Kids of Survival,331367
Alien³,8077
An American Werewolf in London,814
Amityville: It's About Time,41671
Amityville 3-D,27214
Amityville: Dollhouse,52263
Amityville: A New Generation,33519
Amityville II: The Possession,16235
The Amityville Horror,11449
The Amityville Curse,41848
Blood for Dracula,25944
April Fool's Day,24913
Audrey Rose,49126
The Believers,32076
The Birds,571
The Blob,8851
Blood Beach,37843
Body Parts,32146
The Body Snatcher,30346
Dracula,6114
Bride of Frankenstein,229
Burnt Offerings,13549
Candyman,9529
Cape Fear,1598
Cape Fear,11349
Carrie,7340
Cat People,6217
A Nightmare on Elm Street,377
Nosferatu,653
Vampire in Venice,28198
The Omen,794
Blood and Wine,31640
Albino Alligator,8744
The Mirror Has Two Faces,25189
Breaking the Waves,145
Nightwatch,2212
Star Trek: First Contact,199
Shine,7863
Sling Blade,12498
Jingle All the Way,9279
Identification of a Woman,53234
Paradise Lost: The Child Murders at Robin Hood Hills,17204
The Preacher's Wife,21539
Zero Kelvin,85589
Ridicule,12709
The Crucible,20539
101 Dalmatians,11674
The Forbidden Christ,199512
I Can't Sleep,64900
Die Hard 2,1573
Star Trek: The Motion Picture,152
Star Trek VI: The Undiscovered Country,174
Star Trek V: The Final Frontier,172
Star Trek II: The Wrath of Khan,154
Star Trek III: The Search for Spock,157
Star Trek IV: The Voyage Home,168
Batman Returns,364
Young Guns,11967
Young Guns II,9086
Grease,621
Grease 2,9037
Marked for Death,10173
Adrenalin: Fear the Rush,55687
The Substance of Fire,168535
Under Siege,8845
Terror in a Texas Town,46681
Jaws,578
Jaws 2,579
Jaws 3-D,17692
My Fellow Americans,17795
Mars Attacks!,75
Citizen Ruth,13891
Jerry Maguire,9390
Raising Arizona,378
Tin Men,10896
Sneakers,2322
Bastard Out of Carolina,41240
In Love and War,26949
Marvin's Room,9819
Somebody Is Waiting,49799
Ghosts of Mississippi,31908
Night Falls on Manhattan,46027
Beavis and Butt-Head Do America,3179
La Cérémonie,1802
Scream,4232
The Last of the Mohicans,9361
Michael,2928
The Evening Star,30285
Hamlet,10549
Some Mother's Son,58102
The Whole Wide World,18451
Mother,27265
Thieves,49935
Evita,8818
The Portrait of a Lady,36758
Walkabout,36040
Message to Love: The Isle of Wight Festival,74239
Murder at 1600,9415
Hearts and Minds,55146
Inside,303693
Fierce Creatures,12145
Zeus & Roxanne,42424
Turbulence,34314
Angel Baby,2892
First Strike,9404
Underworld,85242
Beverly Hills Ninja,9622
Metro,8860
The Machine,197537
Falling in Love Again,66597
The Cement Garden,14832
Dante's Peak,9619
Meet Wally Sparks,40506
Amos & Andrew,31000
Benny & Joon,4104
Prefontaine,26306
A Tickle in the Heart,203829
Guantanamera,43775
McHale's Navy,14908
Kolya,784
Gridlock'd,12489
Fire on the Mountain,168283
Waiting for Guffman,16448
Prisoner of the Mountains,55936
The Beautician and the Beast,17894
SubUrbia,28059
Hotel de Love,58911
The Pest,17949
Fools Rush In,1968
Touch,61563
Absolute Power,66
That Darn Cat,20735
Vegas Vacation,11419
Unforgotten: Twenty-Five Years After Willowbrook,333165
That Old Feeling,25796
Lost Highway,638
Rosewood,25624
Donnie Brasco,9366
Salut cousin !,60083
Booty Call,21915
Rhyme & Reason,90928
Boys Life 2,50091
City of Industry,18420
Best Men,19952
Jungle 2 Jungle,9446
Kama Sutra - A Tale of Love,28005
Private Parts,9403
Love Jones,27322
The Saint,10003
Smilla's Sense of Snow,9311
The Van,11844
Crash,884
The Daytrippers,49806
Liar Liar,1624
The Quiet Room,88423
Selena,16052
The Devil's Own,4477
Cats Don't Dance,24662
B.A.P.S.,18423
Love and Other Catastrophes,76996
Turbo: A Power Rangers Movie,6499
Anna Karenina,50512
Double Team,9405
Inventing the Abbotts,12723
Anaconda,9360
Grosse Pointe Blank,9434
Keys to Tulsa,118991
Kissed,21626
8 Heads in a Duffel Bag,13982
Hollow Reed,93946
Paradise Road,77223
Traveller,31465
All Over Me,12793
A Brother's Kiss,102878
A Chef in Love,105763
Romy and Michele's High School Reunion,9611
Temptress Moon,47694
Volcano,10357
Children of the Revolution,9977
Austin Powers: International Man of Mystery,816
Breakdown,2163
Broken English,124680
Commandments,16399
Ripe,124843
"Truth or Consequences, N.M.",31017
The Turning,24645
Warriors of Virtue,49478
Fathers' Day,12499
The Fifth Element,18
Intimate Relations,68545
Nowhere,1811
Losing Chase,109614
Sprung,60082
The Promise,105045
Le Bonheur,53023
Love! Valour! Compassion!,64802
Shall We Dance?,11239
The Second Jungle Book: Mowgli & Baloo,50850
Twin Town,15321
Addicted to Love,2058
Brassed Off,9450
The Designated Mourner,125021
The Lost World: Jurassic Park,330
Ponette,38523
Schizopolis,16375
Shiloh,33660
The War at Home,59232
Rough Magic,45671
Trial and Error,17770
Buddy,15170
Con Air,1701
Late Bloomers,201445
The Pillow Book,26422
To Have (Or Not),124642
Speed 2: Cruise Control,1639
Squeeze,49235
Sudden Manhattan,106129
The Next Step,291634
Wedding Bell Blues,107743
Batman & Robin,415
Dream with the Fishes,47686
Roseanna's Grave,65889
Head Above Water,11103
Hercules,11970
The Last Time I Committed Suicide,34941
MURDER and murder,407992
My Best Friend's Wedding,8874
Tetsuo II: Body Hammer,17991
When the Cat's Away,11956
Contempt,266
Face/Off,754
Fall,37567
Gabbeh,43771
Mondo,124834
The Innocent Sleep,249358
For Ever Mozart,111367
Men in Black,607
Out to Sea,18080
Wild America,38225
A Simple Wish,17834
Contact,686
Love Serenade,65046
G.I. Jane,4421
Conan the Barbarian,9387
George of the Jungle,10603
Cop Land,2142
Event Horizon,8413
Spawn,10336
Air Bud,20737
Picture Perfect,9413
In the Company of Men,14585
Free Willy 3: The Rescue,18519
Career Girls,49462
Conspiracy Theory,8834
Desperate Measures,9458
Steel,8854
She's So Lovely,38295
Hoodlum,22073
Leave it to Beaver,37244
Mimic,4961
Money Talks,9416
Excess Baggage,26180
Kull the Conqueror,17832
Air Force One,9772
One Eight Seven,6072
The Hunt for Red October,1669
My Own Private Idaho,468
"Kiss Me, Guido",32519
Star Maps,108401
In & Out,10806
The Edge,9433
The Peacemaker,6623
L.A. Confidential,2118
Seven Years in Tibet,978
Kiss the Girls,9437
Soul Food,29461
Kicked in the Head,56651
Wishmaster,10351
A Thousand Acres,66588
The Game,2649
Fire Down Below,14289
U Turn,10155
The Locusts,75250
The Matchmaker,20457
The Assignment,18355
A Smile Like Yours,33657
Ulee's Gold,55306
The Ice Storm,68924
Stag,36434
Chasing Amy,2255
Def Jam's How to Be a Player,28353
The Full Monty,9427
Alive and Kicking,172545
Mrs Brown,17589
I Know What You Did Last Summer,3597
The Devil's Advocate,1813
RocketMan,36797
Playing God,12628
The House of Yes,33344
"Fast, Cheap & Out of Control",25099
Washington Square,45019
Telling Lies In America,63437
Year of the Horse,62422
Gattaca,782
FairyTale: A True Story,29911
Phantoms,9827
Swept from the Sea,1959
Wonderland,251481
A Life Less Ordinary,8067
Hurricane Streets,125052
Eve's Bayou,45153
Switchback,10871
Gang Related,14398
Stripes,10890
Nenette and Boni,99002
Bean,1281
Hugo Pool,32332
Mad City,9770
One Night Stand,12616
The Tango Lesson,34838
Welcome to Sarajevo,14905
Deceiver,14583
The Rainmaker,11975
Boogie Nights,4995
Witness,9281
Incognito,45928
Starship Troopers,563
Critical Care,61337
The Joy Luck Club,19931
Chairman of the Board,31535
Sliding Doors,10215
Mortal Kombat: Annihilation,9823
The Truman Show,37165
The Wings of the Dove,45609
Mrs. Dalloway,38904
"I Love You, I Love You Not",45565
Red Corner,9407
The Jackal,4824
Anastasia,9444
The Man Who Knew Too Little,9414
Alien: Resurrection,8078
Alien Escape,29938
Amistad,11831
The Apostle,2895
Artemisia,39177
Bent,19601
Bang,124606
The Boys,42832
The Butcher Boy,22797
Deconstructing Harry,2639
Flubber,9574
For Richer or Poorer,10371
Good Will Hunting,489
Guy,167738
Tar,293820
Home Alone 3,9714
Ill Gotten Gains,102406
Man of Her Dreams,170430
Midnight in the Garden of Good and Evil,8197
MouseHunt,6283
Never Met Picasso,279698
Office Killer,49728
Other Voices Other Rooms,64562
Scream 2,4233
Stranger in the House,191874
The Sweet Hereafter,10217
Time Tracers,438108
Titanic,597
Tomorrow Never Dies,714
Twisted,52537
Full Speed,12799
The Education of Little Tree,62394
The Postman,9922
The Horse Whisperer,547
The Winter Guest,25994
Jackie Brown,184
Kundun,9746
Mr. Magoo,9438
The Big Lebowski,115
Afterglow,26941
My Life in Pink,27103
Great Expectations,9410
3 Ninjas: High Noon at Mega Mountain,32302
Men of Means,216794
Caught Up,88863
Arguing the World,154821
Firestorm,41417
Senseless,12538
Wag the Dog,586
Dark City,2666
The Leading Man,46338
Star Kid,54007
Hard Rain,11258
Half Baked,9490
Fallen,9411
Shooting Fish,25719
The Prophecy II,9033
Fallen Angels,11220
Four Days in September,21253
Spice World,6116
Deep Rising,9457
Tainted,281289
A Letter from Death Row,43911
Music from Another Room,39424
Mother and Son,44361
The Replacement Killers,11702
B. Monkey,2923
The Night Flier,12238
Blues Brothers 2000,11568
Tokyo Fist,41577
Ride,66894
The Wedding Singer,11003
Sphere,10153
Ayn Rand: A Sense of Life,49645
A Further Gesture,47112
Little City,102732
Palmetto,30949
As Good as It Gets,2898
King of New York,9558
A Paralyzing Fear: The Story of Polio in America,83593
Men with Guns,320011
Twilight,26269
U.S. Marshals,11808
Welcome to Woop Woop,6970
Love and Death on Long Island,47452
Midaq Alley,18205
In God's Hands,36943
Everest,21736
Hush,17941
Suicide Kings,10668
The Man in the Iron Mask,9313
The Newton Boys,42807
Wild Things,617
Paulie,36568
"A Cool, Dry Place",37272
Fireworks,5910
Primary Colors,9440
"Niagara, Niagara",53092
Wide Awake,32911
A Price Above Rubies,44308
Eden,124821
Two Girls and a Guy,32456
No Looking Back,93350
Storefront Hitchcock,62695
The Proposition,32144
The Object of My Affection,17127
Meet the Deedles,40688
Homegrown,17133
The Players Club,19848
Barney's Great Adventure,17644
The Big One,1774
Chinese Box,30265
Lost in Space,2157
Heaven's Burning,70581
Mercury Rising,8838
The Spanish Prisoner,29193
City of Angels,795
The Last Days of Disco,16980
The Odd Couple II,27472
My Giant,47881
He Got Game,9469
The Gingerbread Man,12488
Illtown,98499
Slappy and the Stinkers,81367
Live Flesh,267
Zero Effect,16148
Nil by Mouth,21252
Ratchet,73135
The Borrowers,9449
Prince Valiant,6264
"I Love You, Don't Touch Me!",90414
Leather Jacket Love Story,188870
Love Walked In,215373
"An Alan Smithee Film: Burn, Hollywood, Burn",78149
Kissing a Fool,15513
Krippendorf's Tribe,31220
Kurt & Courtney,13907
The Real Blonde,29825
Mr. Nice Guy,10622
Taste of Cherry,30020
Character,17139
Junk Mail,34582
Species II,10216
Major League: Back to the Minors,9771
Sour Grapes,24560
Wild Man Blues,76330
The Big Hit,9448
Tarzan and the Lost City,38618
Black Dog,18316
"Dancer, Texas Pop. 81",78373
A Friend of the Deceased,77514
Go Now,49474
Les Misérables,4415
Still Breathing,39467
Clockwatchers,55561
Deep Impact,8656
Little Men,209345
Woo,58680
The Hanging Garden,35161
Lawn Dogs,35796
Quest for Camelot,18937
Godzilla,929
Bulworth,9452
Fear and Loathing in Las Vegas,1878
The Opposite of Sex,9844
I Got the Hook Up,40505
Almost Heroes,14342
Hope Floats,9715
Insomnia,26610
Little Boy Blue,20064
The Ugly,40961
A Perfect Murder,1965
Beyond Silence,312
Six Days Seven Nights,6068
Can't Hardly Wait,15037
Cousin Bette,50043
High Art,37636
The Land Girls,17044
Passion in the Desert,60951
Children of Heaven,21334
Dear Jesse,416437
Dream for an Insomniac,32284
Hav Plenty,51955
Henry Fool,37410
Marie from the Bay of Angels,47481
Mr. Jealousy,53765
Mulan,10674
Resurrection Man,136134
The X Files,846
I Went Down,12655
Doctor Dolittle,3050
Out of Sight,1389
Picnic at Hanging Rock,11020
Smoke Signals,20862
Voyage to the Beginning of the World,108548
Buffalo '66,9464
Armageddon,95
Lethal Weapon 4,944
Madeline,35680
Small Soldiers,11551
Pi,473
Whatever,102304
There's Something About Mary,544
Plan 9 from Outer Space,10513
Wings,28966
The Broadway Melody,65203
All Quiet on the Western Front,143
Cimarron,42861
Grand Hotel,33680
Cavalcade,56164
Mutiny on the Bounty,12311
The Great Ziegfeld,43277
The Life of Emile Zola,43278
You Can't Take It With You,34106
How Green Was My Valley,43266
Mrs. Miniver,27367
Going My Way,17661
The Lost Weekend,28580
The Best Years of Our Lives,887
Gentleman's Agreement,33667
Hamlet,23383
All the King's Men,25430
The Greatest Show on Earth,27191
From Here to Eternity,11426
On the Waterfront,654
Marty,15919
West Side Story,1725
Tom Jones,5769
A Man for All Seasons,874
In the Heat of the Night,10633
Oliver!,17917
Midnight Cowboy,3116
The French Connection,1051
Rocky,1366
Kramer vs. Kramer,12102
Ordinary People,16619
Chariots of Fire,9443
Terms of Endearment,11050
Out of Africa,606
The Last Emperor,746
Rain Man,380
Driving Miss Daisy,403
Take the Money and Run,11485
Klute,466
Repo Man,13820
Metropolitan,15389
Labyrinth,13597
The Breakfast Club,2108
A Nightmare on Elm Street Part 2: Freddy's Revenge,10014
A Nightmare on Elm Street 3: Dream Warriors,10072
A Nightmare on Elm Street 4: The Dream Master,10131
A Nightmare on Elm Street 5: The Dream Child,10160
Freddy's Dead: The Final Nightmare,11284
Friday the 13th,4488
Friday the 13th Part 2,9725
Friday the 13th Part III,9728
Friday the 13th: The Final Chapter,9730
Friday the 13th: A New Beginning,9731
Friday the 13th Part VI: Jason Lives,10225
Friday the 13th Part VII: The New Blood,10281
Friday the 13th Part VIII: Jason Takes Manhattan,10283
Halloween,948
Halloween II,11281
Halloween III: Season of the Witch,10676
Halloween 4: The Return of Michael Myers,11357
Halloween 5: The Revenge of Michael Myers,11361
Prom Night,36599
Hello Mary Lou: Prom Night II,39929
Prom Night III: The Last Kiss,41828
Prom Night IV: Deliver Us from Evil,41769
Child's Play,10585
Child's Play 2,11186
Child's Play 3,11187
Poltergeist,609
Poltergeist II: The Other Side,11133
Poltergeist III,10306
The Exorcist,9552
Exorcist II: The Heretic,11586
The Exorcist III,11587
Lethal Weapon,941
Lethal Weapon 2,942
Lethal Weapon 3,943
Gremlins,927
Gremlins 2: The New Batch,928
The Goonies,9340
The Mask of Zorro,9342
Polish Wedding,38509
"This World, Then the Fireworks",60033
Soylent Green,12101
Metropolis,19
Back to the Future Part II,165
Back to the Future Part III,196
The Poseidon Adventure,551
Freaky Friday,16084
The Absent-Minded Professor,17984
The Apple Dumpling Gang Rides Again,22328
Babes in Toyland,32611
Bambi,3170
Seven Samurai,346
Dangerous Liaisons,859
Dune,841
The Last Temptation of Christ,11051
The Godfather: Part III,242
The Rapture,1411
Lolita,9769
Disturbing Behavior,9424
Jane Austen's Mafia!,9835
Saving Private Ryan,857
Billy's Hollywood Screen Kiss,17539
East Palace West Palace,44322
The Million Dollar Duck,22777
The Barefoot Executive,20173
The Black Cauldron,10957
The Black Hole,9570
Blackbeard's Ghost,16249
Blank Check,13962
Candleshoe,14612
The Cat from Outer Space,19378
Cheetah,65157
The Computer Wore Tennis Shoes,29228
Condorman,19379
D2: The Mighty Ducks,11164
Darby O'Gill and the Little People,18887
The Devil and Max Devlin,40866
A Far Off Place,24736
Flight of the Navigator,10122
The Gnome-Mobile,24816
The Great Mouse Detective,9994
The Happiest Millionaire,25445
Herbie Goes Bananas,12129
Herbie Goes To Monte Carlo,14140
Hocus Pocus,10439
Honey I Blew Up the Kid,11158
"Honey, I Shrunk the Kids",9354
Hot Lead & Cold Feet,28736
In Search of the Castaways,34774
The Incredible Journey,37969
The Negotiator,9631
The Parent Trap,9820
BASEketball,14013
Full Tilt Boogie,36606
The Governess,96196
Seventh Heaven,98505
Roger & Me,1779
The Purple Rose of Cairo,10849
Out of the Past,678
Doctor Zhivago,907
Fanny & Alexander,5961
The Trip to Bountiful,47908
Tender Mercies,42121
And the Band Played On,2887
The 'Burbs,11974
Fandango,20348
The Night Porter,26648
Mephisto,11911
Blue Velvet,793
The Journey of Natty Gann,35144
The Jungle Book,9325
Kidnapped,43037
Lady and the Tramp,10340
The Little Mermaid,10144
The Mighty Ducks,10414
The Muppet Christmas Carol,10437
Newsies,15300
One Hundred and One Dalmatians,12230
One Magic Christmas,13380
Peter Pan,10693
Popeye,11335
The Rescuers Down Under,11135
The Rescuers,11319
Return from Witch Mountain,14822
The Return of Jafar,15969
Return to Oz,13155
The Rocketeer,10249
The Shaggy D.A.,15943
Sleeping Beauty,10882
Something Wicked This Way Comes,24808
Son of Flubber,19762
Song of the South,13850
Splash,2619
Squanto: A Warrior's Tale,65158
Steamboat Willie,53565
Tall Tale,41841
Tex,27332
Tron,97
Swing Kids,10419
Halloween: H20,11675
L.A. Story,2107
The Jerk,6471
Dead Men Don't Wear Plaid,9442
The Man with Two Brains,11591
Grand Canyon,13697
Graveyard Shift,19158
The Outsiders,227
Indiana Jones and the Temple of Doom,87
The Lord of the Rings,123
Nineteen Eighty-Four,9314
The Dead Zone,11336
Maximum Overdrive,9980
Needful Things,10657
Cujo,10489
Children of the Corn,10823
All Dogs Go to Heaven,11497
The Addams Family,2907
Ever After: A Cinderella Story,9454
Snake Eyes,8688
"First Love, Last Rites",118452
Safe Men,16155
The Saltmen of Tibet,48894
Atlantic City,23954
Autumn Sonata,12761
Who's Afraid of Virginia Woolf?,396
Adventures in Babysitting,14367
